fname,itp_pred,itp_pred_prob,its_pred,its_pred_prob
Uz_time_54_67_.npz,[63],[0.95827544],[],[]
Uz_time_54_68_.npz,[62],[0.96563053],[160],[0.39686283]
Uz_time_54_69_.npz,[64],[0.95675963],[173],[0.23114032]
Uz_time_54_70_.npz,[64],[0.9728996],[],[]
Uz_time_54_71_.npz,[66],[0.9712838],[210],[0.5054027]
Uz_time_54_72_.npz,[67],[0.9650733],[202],[0.45838097]
Uz_time_54_73_.npz,[66],[0.9701675],[210],[0.46239805]
Uz_time_54_74_.npz,[65],[0.9407035],[],[]
Uz_time_54_75_.npz,[66],[0.91786313],[346],[0.80444527]
Uz_time_54_76_.npz,[68],[0.9292635],[210],[0.40862525]
Uz_time_54_77_.npz,[69],[0.93820244],[226],[0.34782663]
Uz_time_54_78_.npz,[68],[0.9183411],[242],[0.3779271]
Uz_time_54_79_.npz,[67],[0.90689147],[],[]
Uz_time_54_80_.npz,[68],[0.9182159],[266],[0.49975884]
Uz_time_54_81_.npz,[69],[0.84431195],[],[]
Uz_time_54_82_.npz,[66],[0.81889033],[266],[0.53390473]
Uz_time_54_83_.npz,[70],[0.93698645],[258],[0.35656002]
Uz_time_54_84_.npz,[68],[0.91098464],[253],[0.5867872]
Uz_time_54_85_.npz,[73],[0.93624705],[255],[0.631095]
Uz_time_54_86_.npz,[73],[0.9634001],[265],[0.60160005]
Uz_time_54_87_.npz,[74],[0.8798499],[373],[0.64487505]
Uz_time_54_88_.npz,[75],[0.9582336],[],[]
Uz_time_54_89_.npz,[74],[0.93573034],[278],[0.33017763]
Uz_time_54_90_.npz,[74],[0.9595551],[268],[0.5629943]
Uz_time_54_91_.npz,[77],[0.93636775],[],[]
Uz_time_54_92_.npz,[76],[0.9450945],[287],[0.4017896]
Uz_time_54_93_.npz,[76],[0.96854705],[306],[0.6705056]
Uz_time_54_94_.npz,[73],[0.9035976],[522],[0.2065081]
Uz_time_54_95_.npz,[78],[0.83587766],[517],[0.52621716]
Uz_time_54_96_.npz,[79],[0.912961],[457],[0.63814855]
Uz_time_55_01_.npz,[82],[0.95297295],[384],[0.7762919]
Uz_time_55_02_.npz,[82],[0.93890035],[381],[0.74099714]
Uz_time_55_03_.npz,[81],[0.95285773],[374],[0.7417584]
Uz_time_55_04_.npz,[80],[0.9711232],[368],[0.39403027]
Uz_time_55_05_.npz,[80],[0.9722134],[370],[0.67241997]
Uz_time_55_06_.npz,[79],[0.94970256],[358],[0.41524342]
Uz_time_55_07_.npz,[79],[0.9539369],[377],[0.26591456]
Uz_time_55_08_.npz,[79],[0.9542298],[342],[0.5744636]
Uz_time_55_09_.npz,[79],[0.95044076],[352],[0.3897394]
Uz_time_55_10_.npz,[77],[0.9488838],[349],[0.57201916]
Uz_time_55_11_.npz,[77],[0.96277803],[349],[0.33035326]
Uz_time_55_12_.npz,[78],[0.9715205],[327],[0.6988114]
Uz_time_55_13_.npz,[78],[0.9734292],[321],[0.4475367]
Uz_time_55_14_.npz,[76],[0.96681064],[303],[0.77673435]
Uz_time_55_15_.npz,[76],[0.9572232],[294],[0.675844]
Uz_time_55_16_.npz,[75],[0.9626209],[293],[0.4720957]
Uz_time_55_17_.npz,[76],[0.966127],[],[]
Uz_time_55_18_.npz,[74],[0.9383474],[297],[0.3121283]
Uz_time_55_19_.npz,[74],[0.9537565],[287],[0.4291287]
Uz_time_55_20_.npz,[71],[0.92047775],[292],[0.42128804]
Uz_time_55_21_.npz,[66],[0.8666398],[277],[0.72475547]
Uz_time_55_22_.npz,[70],[0.87827283],[258],[0.36722776]
Uz_time_55_23_.npz,[68],[0.9191968],[258],[0.5272882]
Uz_time_55_24_.npz,[70],[0.8285139],[257],[0.7697701]
Uz_time_55_25_.npz,[73],[0.8935249],[266],[0.3126881]
Uz_time_55_26_.npz,[71],[0.9083468],[266],[0.41807505]
Uz_time_55_27_.npz,[69],[0.9522434],[261],[0.34584245]
Uz_time_55_28_.npz,[69],[0.91276807],[274],[0.43136474]
Uz_time_55_29_.npz,[69],[0.9109968],[],[]
Uz_time_55_30_.npz,[66],[0.94447714],[216],[0.32377285]
Uz_time_55_31_.npz,[66],[0.9420267],[212],[0.6268404]
Uz_time_55_32_.npz,[65],[0.92097616],[209],[0.58876836]
Uz_time_55_33_.npz,[65],[0.91530997],[207],[0.2797132]
Uz_time_55_34_.npz,[65],[0.9373928],[207],[0.6002231]
Uz_time_55_35_.npz,[66],[0.96461815],[207],[0.5273014]
Uz_time_55_36_.npz,[65],[0.9653075],[207],[0.56496245]
Uz_time_55_37_.npz,[65],[0.9749766],[198],[0.45344684]
Uz_time_55_38_.npz,[64],[0.9620855],[195],[0.568216]
Uz_time_55_39_.npz,[64],[0.9036277],[183],[0.44372687]
Uz_time_55_40_.npz,[63],[0.9651017],[178],[0.4597411]
Uz_time_55_41_.npz,[62],[0.93620276],[],[]
Uz_time_55_42_.npz,[61],[0.95612526],[],[]
Uz_time_55_43_.npz,[60],[0.9373601],[],[]
Uz_time_55_44_.npz,[59],[0.9620816],[143],[0.6658433]
Uz_time_55_45_.npz,[58],[0.9695901],[134],[0.5734395]
Uz_time_55_46_.npz,[57],[0.96416825],[128],[0.55797046]
Uz_time_55_47_.npz,[56],[0.94873935],[130],[0.5389178]
Uz_time_55_48_.npz,[54],[0.9508012],[115],[0.68479156]
Uz_time_55_49_.npz,[53],[0.9584192],[110],[0.6290292]
Uz_time_55_50_.npz,[51],[0.941825],[109],[0.64341384]
Uz_time_55_51_.npz,[50],[0.96126765],[98],[0.79732156]
Uz_time_55_52_.npz,[47],[0.95962816],[75],[0.72003603]
Uz_time_55_53_.npz,[44],[0.9423435],[66],[0.60510737]
Uz_time_55_54_.npz,[41],[0.8797352],[74],[0.2195313]
Uz_time_55_55_.npz,[42],[0.9425686],[66],[0.6769291]
Uz_time_55_56_.npz,[44],[0.9486207],[65],[0.63493353]
Uz_time_55_57_.npz,[45],[0.9398264],[65],[0.65077895]
Uz_time_55_58_.npz,[47],[0.9556075],[70],[0.53085613]
Uz_time_55_59_.npz,[51],[0.9614493],[98],[0.7159446]
Uz_time_55_60_.npz,[51],[0.9608838],[105],[0.74694335]
Uz_time_55_61_.npz,[55],[0.95556045],[111],[0.6792546]
Uz_time_55_62_.npz,[55],[0.9602682],[118],[0.70410216]
Uz_time_55_63_.npz,[57],[0.964887],[123],[0.663718]
Uz_time_55_64_.npz,[58],[0.9737761],[127],[0.6309304]
Uz_time_55_65_.npz,[58],[0.95144683],[128],[0.5324724]
Uz_time_55_66_.npz,[60],[0.96913695],[138],[0.4463963]
Uz_time_55_67_.npz,[61],[0.9748741],[152],[0.51073]
Uz_time_55_68_.npz,[61],[0.97521937],[157],[0.49235454]
Uz_time_55_69_.npz,[62],[0.9662457],[158],[0.48009625]
Uz_time_55_70_.npz,[60],[0.9289931],[],[]
Uz_time_55_71_.npz,[63],[0.96538246],[176],[0.47509894]
Uz_time_55_72_.npz,[63],[0.96286213],[176],[0.5123335]
Uz_time_55_73_.npz,[65],[0.9727401],[176],[0.22276855]
Uz_time_55_74_.npz,[66],[0.9755705],[186],[0.42311358]
Uz_time_55_75_.npz,[66],[0.9592494],[198],[0.37468007]
Uz_time_55_76_.npz,[67],[0.9549517],[226],[0.4317994]
Uz_time_55_77_.npz,[68],[0.94653726],[209],[0.6714024]
Uz_time_55_78_.npz,[68],[0.94204444],[213],[0.3841742]
Uz_time_55_79_.npz,[67],[0.94709295],[233],[0.42497575]
Uz_time_55_80_.npz,[66],[0.89171344],[221],[0.4740853]
Uz_time_55_81_.npz,[67],[0.9401698],[225],[0.7110012]
Uz_time_55_82_.npz,[67],[0.9315822],[230],[0.6885809]
Uz_time_55_83_.npz,[68],[0.94294137],[227],[0.5660021]
Uz_time_55_84_.npz,[66],[0.91297203],[270],[0.32939184]
Uz_time_55_85_.npz,[71],[0.94864696],[239],[0.717575]
Uz_time_55_86_.npz,[73],[0.963016],[250],[0.5238938]
Uz_time_55_87_.npz,[71],[0.89916915],[272],[0.34061635]
Uz_time_55_88_.npz,[73],[0.9604472],[258],[0.30974486]
Uz_time_55_89_.npz,[73],[0.9536417],[265],[0.7376827]
Uz_time_55_90_.npz,[73],[0.9435947],[320],[0.4730962]
Uz_time_55_91_.npz,[74],[0.9113823],[420],[0.33415225]
Uz_time_55_92_.npz,[75],[0.9497832],[285],[0.6046624]
Uz_time_55_93_.npz,[75],[0.95087665],[286],[0.83107364]
Uz_time_55_94_.npz,[72],[0.91107893],[],[]
Uz_time_55_95_.npz,[75],[0.875472],[],[]
Uz_time_55_96_.npz,[77],[0.9027876],[455],[0.65662324]
Uz_time_56_01_.npz,[80],[0.9377233],[377],[0.7946195]
Uz_time_56_02_.npz,[80],[0.93873715],[372],[0.7484393]
Uz_time_56_03_.npz,[80],[0.9608387],[370],[0.33572504]
Uz_time_56_04_.npz,[80],[0.9664392],[366],[0.49248657]
Uz_time_56_05_.npz,[82],[0.9599427],[373],[0.72374964]
Uz_time_56_06_.npz,[79],[0.96726984],[357],[0.49347553]
Uz_time_56_07_.npz,[80],[0.9669074],[419],[0.30851278]
Uz_time_56_08_.npz,[79],[0.9605481],[335],[0.2914562]
Uz_time_56_09_.npz,[79],[0.95377177],[322],[0.25289726]
Uz_time_56_10_.npz,[78],[0.9580048],[335],[0.48804367]
Uz_time_56_11_.npz,[78],[0.9616626],[351],[0.6133147]
Uz_time_56_12_.npz,[79],[0.9611527],[322],[0.31320265]
Uz_time_56_13_.npz,[78],[0.9744083],[338],[0.36947528]
Uz_time_56_14_.npz,[77],[0.96738297],[329],[0.40216008]
Uz_time_56_15_.npz,[76],[0.9652987],[298],[0.70065016]
Uz_time_56_16_.npz,[76],[0.94885683],[289],[0.80389243]
Uz_time_56_17_.npz,[76],[0.94287586],[330],[0.2208664]
Uz_time_56_18_.npz,[75],[0.9481343],[294],[0.5044982]
Uz_time_56_19_.npz,[75],[0.9564694],[288],[0.6090194]
Uz_time_56_20_.npz,[72],[0.9294908],[],[]
Uz_time_56_21_.npz,[71],[0.9521087],[293],[0.33562034]
Uz_time_56_22_.npz,[70],[0.92318195],[255],[0.55466706]
Uz_time_56_23_.npz,[67],[0.92269146],[269],[0.63415956]
Uz_time_56_24_.npz,[67],[0.85573405],[250],[0.7450398]
Uz_time_56_25_.npz,[71],[0.90629977],[256],[0.77912945]
Uz_time_56_26_.npz,[72],[0.9126913],[262],[0.47730023]
Uz_time_56_27_.npz,[69],[0.9468092],[255],[0.61502415]
Uz_time_56_28_.npz,[70],[0.91730756],[274],[0.43077517]
Uz_time_56_29_.npz,[69],[0.8886976],[],[]
Uz_time_56_30_.npz,[67],[0.93994606],[217],[0.57320553]
Uz_time_56_31_.npz,[67],[0.9227823],[205],[0.8700279]
Uz_time_56_32_.npz,[66],[0.9476472],[211],[0.6242892]
Uz_time_56_33_.npz,[65],[0.9357633],[225],[0.29588363]
Uz_time_56_34_.npz,[65],[0.93322384],[205],[0.3363246]
Uz_time_56_35_.npz,[66],[0.95437837],[207],[0.53451854]
Uz_time_56_36_.npz,[65],[0.9545661],[203],[0.5684149]
Uz_time_56_37_.npz,[65],[0.9745983],[198],[0.5108917]
Uz_time_56_38_.npz,[64],[0.9617046],[192],[0.3856079]
Uz_time_56_39_.npz,[62],[0.7400236],[],[]
Uz_time_56_40_.npz,[63],[0.96394545],[195],[0.45366767]
Uz_time_56_41_.npz,[61],[0.92986184],[],[]
Uz_time_56_42_.npz,[61],[0.95455277],[162],[0.33899727]
Uz_time_56_43_.npz,[61],[0.94177186],[170],[0.23289509]
Uz_time_56_44_.npz,[60],[0.96562886],[154],[0.6919399]
Uz_time_56_45_.npz,[58],[0.9630087],[147],[0.64419925]
Uz_time_56_46_.npz,[57],[0.9666295],[135],[0.48960957]
Uz_time_56_47_.npz,[57],[0.9610283],[135],[0.5648915]
Uz_time_56_48_.npz,[55],[0.9517439],[117],[0.6506403]
Uz_time_56_49_.npz,[53],[0.9574163],[115],[0.64297813]
Uz_time_56_50_.npz,[51],[0.95179003],[110],[0.6361308]
Uz_time_56_51_.npz,[51],[0.9560222],[102],[0.7289053]
Uz_time_56_52_.npz,[48],[0.9637557],[82],[0.6933119]
Uz_time_56_53_.npz,[43],[0.96172655],[68],[0.71671855]
Uz_time_56_54_.npz,[43],[0.9479045],[66],[0.3214532]
Uz_time_56_55_.npz,[42],[0.94786984],[],[]
Uz_time_56_56_.npz,[42],[0.86139107],[],[]
Uz_time_56_57_.npz,[44],[0.8811937],[64],[0.704178]
Uz_time_56_58_.npz,[47],[0.9481791],[84],[0.2288943]
Uz_time_56_59_.npz,[49],[0.9565545],[99],[0.5325062]
Uz_time_56_60_.npz,[49],[0.95590115],[86],[0.63949466]
Uz_time_56_61_.npz,[52],[0.9447055],[109],[0.65302444]
Uz_time_56_62_.npz,[51],[0.9532119],[108],[0.5400874]
Uz_time_56_63_.npz,[53],[0.94689745],[119],[0.5907873]
Uz_time_56_64_.npz,[56],[0.9566425],[122],[0.6302669]
Uz_time_56_65_.npz,[58],[0.9553307],[146],[0.40561157]
Uz_time_56_66_.npz,[59],[0.96161556],[140],[0.22520776]
Uz_time_56_67_.npz,[60],[0.9679607],[151],[0.59481025]
Uz_time_56_68_.npz,[61],[0.97210926],[155],[0.5374567]
Uz_time_56_69_.npz,[62],[0.97246325],[158],[0.59311455]
Uz_time_56_70_.npz,[57],[0.92311794],[],[]
Uz_time_56_71_.npz,[62],[0.96526396],[175],[0.5636491]
Uz_time_56_72_.npz,[62],[0.95440346],[164],[0.6581666]
Uz_time_56_73_.npz,[65],[0.9663222],[194],[0.23751952]
Uz_time_56_74_.npz,[66],[0.9741392],[186],[0.39869776]
Uz_time_56_75_.npz,[67],[0.96196663],[208],[0.38392353]
Uz_time_56_76_.npz,[67],[0.9588343],[209],[0.42566523]
Uz_time_56_77_.npz,[67],[0.95103717],[202],[0.51190376]
Uz_time_56_78_.npz,[67],[0.95738256],[210],[0.4795283]
Uz_time_56_79_.npz,[67],[0.9366536],[225],[0.46373788]
Uz_time_56_80_.npz,[66],[0.86695284],[209],[0.57629484]
Uz_time_56_81_.npz,[66],[0.8639428],[],[]
Uz_time_56_82_.npz,[67],[0.87452936],[226],[0.5280503]
Uz_time_56_83_.npz,[67],[0.9366373],[219],[0.7334107]
Uz_time_56_84_.npz,[63],[0.9369314],[],[]
Uz_time_56_85_.npz,[70],[0.92430556],[239],[0.65639997]
Uz_time_56_86_.npz,[73],[0.9445565],[250],[0.4162563]
Uz_time_56_87_.npz,[70],[0.8757396],[],[]
Uz_time_56_88_.npz,[73],[0.94078803],[250],[0.5939671]
Uz_time_56_89_.npz,[71],[0.8961147],[273],[0.3391846]
Uz_time_56_90_.npz,[71],[0.926514],[],[]
Uz_time_56_91_.npz,[75],[0.9114951],[435],[0.4229361]
Uz_time_56_92_.npz,[75],[0.9448036],[279],[0.5040266]
Uz_time_56_93_.npz,[75],[0.94660413],[285],[0.7857454]
Uz_time_56_94_.npz,[72],[0.8743573],[534],[0.24205616]
Uz_time_56_95_.npz,[78],[0.9201952],[598],[0.48992476]
Uz_time_56_96_.npz,[81],[0.94796944],[392],[0.22798878]
Uz_time_57_01_.npz,[82],[0.94560087],[393],[0.80506504]
Uz_time_57_02_.npz,[81],[0.9558469],[391],[0.84989405]
Uz_time_57_03_.npz,[80],[0.9568764],[379],[0.7338307]
Uz_time_57_04_.npz,[81],[0.9604606],[365],[0.85894305]
Uz_time_57_05_.npz,[80],[0.95071113],[372],[0.7085462]
Uz_time_57_06_.npz,[78],[0.95047617],[352],[0.8282944]
Uz_time_57_07_.npz,[79],[0.9703122],[347],[0.73101884]
Uz_time_57_08_.npz,[79],[0.9631927],[342],[0.87354755]
Uz_time_57_09_.npz,[79],[0.96039593],[332],[0.69587654]
Uz_time_57_10_.npz,[78],[0.9645027],[331],[0.47701785]
Uz_time_57_11_.npz,[78],[0.9537756],[353],[0.6692331]
Uz_time_57_12_.npz,[78],[0.9616667],[346],[0.42909506]
Uz_time_57_13_.npz,[79],[0.9674019],[322],[0.48852152]
Uz_time_57_14_.npz,[77],[0.97113055],[333],[0.66810423]
Uz_time_57_15_.npz,[76],[0.96412414],[325],[0.51175207]
Uz_time_57_16_.npz,[75],[0.961148],[297],[0.74560726]
Uz_time_57_17_.npz,[75],[0.9508123],[423],[0.39190003]
Uz_time_57_18_.npz,[73],[0.9335818],[416],[0.4313071]
Uz_time_57_19_.npz,[76],[0.9540727],[289],[0.44157553]
Uz_time_57_20_.npz,[73],[0.9644161],[271],[0.82910734]
Uz_time_57_21_.npz,[70],[0.94314396],[264],[0.7138496]
Uz_time_57_22_.npz,[69],[0.9345038],[274],[0.27204415]
Uz_time_57_23_.npz,[69],[0.9284129],[262],[0.75535345]
Uz_time_57_24_.npz,[70],[0.90510744],[254],[0.58828026]
Uz_time_57_25_.npz,[73],[0.94475746],[250],[0.5490146]
Uz_time_57_26_.npz,[72],[0.95659876],[274],[0.23826648]
Uz_time_57_27_.npz,[70],[0.96103805],[231],[0.54410225]
Uz_time_57_28_.npz,[68],[0.8890345],[266],[0.31394342]
Uz_time_57_29_.npz,[69],[0.88440466],[251],[0.50862956]
Uz_time_57_30_.npz,[67],[0.9485167],[226],[0.41663826]
Uz_time_57_31_.npz,[67],[0.94479394],[217],[0.6415421]
Uz_time_57_32_.npz,[66],[0.95974314],[201],[0.7209334]
Uz_time_57_33_.npz,[66],[0.9380292],[201],[0.6560215]
Uz_time_57_34_.npz,[66],[0.93598694],[204],[0.35364377]
Uz_time_57_35_.npz,[67],[0.95569366],[205],[0.50615597]
Uz_time_57_36_.npz,[67],[0.95842266],[200],[0.45453742]
Uz_time_57_37_.npz,[65],[0.9748778],[201],[0.74289995]
Uz_time_57_38_.npz,[66],[0.9687094],[207],[0.54279613]
Uz_time_57_39_.npz,[64],[0.9133853],[164],[0.21555327]
Uz_time_57_40_.npz,[65],[0.95823216],[199],[0.4757361]
Uz_time_57_41_.npz,[62],[0.93728554],[186],[0.38138032]
Uz_time_57_42_.npz,[62],[0.9641986],[],[]
Uz_time_57_43_.npz,[61],[0.9085823],[194],[0.3196007]
Uz_time_57_44_.npz,[61],[0.9698916],[162],[0.48924205]
Uz_time_57_45_.npz,[59],[0.9592292],[151],[0.536931]
Uz_time_57_46_.npz,[58],[0.96626484],[134],[0.61573565]
Uz_time_57_47_.npz,[58],[0.966679],[147],[0.6217259]
Uz_time_57_48_.npz,[56],[0.94475895],[121],[0.68157786]
Uz_time_57_49_.npz,[54],[0.95821273],[114],[0.6941684]
Uz_time_57_50_.npz,[51],[0.9545592],[110],[0.64863956]
Uz_time_57_51_.npz,[52],[0.96153784],[103],[0.7143312]
Uz_time_57_52_.npz,[50],[0.96629137],[87],[0.7242196]
Uz_time_57_53_.npz,[47],[0.9660642],[79],[0.7033782]
Uz_time_57_54_.npz,[47],[0.94808],[68],[0.7337965]
Uz_time_57_55_.npz,[43],[0.9590385],[64],[0.6258364]
Uz_time_57_56_.npz,[42],[0.9579681],[71],[0.30561453]
Uz_time_57_57_.npz,[42],[0.95217526],[],[]
Uz_time_57_58_.npz,[42],[0.9519313],[63],[0.7016563]
Uz_time_57_59_.npz,[48],[0.92971504],[107],[0.4304194]
Uz_time_57_60_.npz,[48],[0.9512656],[82],[0.42986697]
Uz_time_57_61_.npz,[50],[0.9600974],[98],[0.62507415]
Uz_time_57_62_.npz,[52],[0.9516758],[108],[0.61834437]
Uz_time_57_63_.npz,[53],[0.95039725],[114],[0.63267386]
Uz_time_57_64_.npz,[53],[0.95828253],[113],[0.61515903]
Uz_time_57_65_.npz,[57],[0.9591238],[118],[0.6516873]
Uz_time_57_66_.npz,[58],[0.965865],[134],[0.6029968]
Uz_time_57_67_.npz,[58],[0.96243846],[138],[0.43088678]
Uz_time_57_68_.npz,[59],[0.96609885],[144],[0.45053312]
Uz_time_57_69_.npz,[61],[0.9738202],[153],[0.60060275]
Uz_time_57_70_.npz,[57],[0.9419728],[],[]
Uz_time_57_71_.npz,[62],[0.97354424],[166],[0.55242324]
Uz_time_57_72_.npz,[62],[0.95657176],[159],[0.71128476]
Uz_time_57_73_.npz,[63],[0.9593435],[170],[0.28760165]
Uz_time_57_74_.npz,[66],[0.97195286],[186],[0.27127743]
Uz_time_57_75_.npz,[66],[0.96424705],[198],[0.43527138]
Uz_time_57_76_.npz,[66],[0.96432364],[194],[0.4830391]
Uz_time_57_77_.npz,[67],[0.96496713],[198],[0.5368669]
Uz_time_57_78_.npz,[67],[0.95669305],[197],[0.40010047]
Uz_time_57_79_.npz,[66],[0.9497008],[209],[0.53800726]
Uz_time_57_80_.npz,[66],[0.9458117],[207],[0.571092]
Uz_time_57_81_.npz,[68],[0.92352283],[226],[0.644439]
Uz_time_57_82_.npz,[67],[0.92460006],[224],[0.40018836]
Uz_time_57_83_.npz,[67],[0.93125397],[226],[0.6814673]
Uz_time_57_84_.npz,[67],[0.94603664],[221],[0.660397]
Uz_time_57_85_.npz,[70],[0.9514331],[237],[0.74553394]
Uz_time_57_86_.npz,[71],[0.9351004],[249],[0.4221586]
Uz_time_57_87_.npz,[71],[0.9076082],[257],[0.45049968]
Uz_time_57_88_.npz,[72],[0.9307463],[248],[0.6415694]
Uz_time_57_89_.npz,[72],[0.92064357],[257],[0.5454031]
Uz_time_57_90_.npz,[72],[0.9076875],[258],[0.47170913]
Uz_time_57_91_.npz,[74],[0.8786026],[278],[0.24933077]
Uz_time_57_92_.npz,[73],[0.92046016],[258],[0.4198631]
Uz_time_57_93_.npz,[74],[0.9298025],[277],[0.59492457]
Uz_time_57_94_.npz,[71],[0.90608543],[],[]
Uz_time_57_95_.npz,[79],[0.93984437],[310],[0.25661433]
Uz_time_57_96_.npz,[81],[0.95897853],[288],[0.21516041]
Uz_time_58_01_.npz,[80],[0.94812524],[383],[0.7935251]
Uz_time_58_02_.npz,[80],[0.93424094],[392],[0.82802117]
Uz_time_58_03_.npz,[80],[0.8945673],[388],[0.8044359]
Uz_time_58_04_.npz,[80],[0.95426404],[378],[0.7719842]
Uz_time_58_05_.npz,[80],[0.954381],[368],[0.6186789]
Uz_time_58_06_.npz,[78],[0.948508],[359],[0.6125223]
Uz_time_58_07_.npz,[80],[0.9658462],[352],[0.82282025]
Uz_time_58_08_.npz,[79],[0.95470357],[360],[0.44003096]
Uz_time_58_09_.npz,[78],[0.9650071],[335],[0.61866623]
Uz_time_58_10_.npz,[77],[0.9587798],[335],[0.8099287]
Uz_time_58_11_.npz,[76],[0.94962925],[364],[0.49680614]
Uz_time_58_12_.npz,[76],[0.9451851],[314],[0.21246296]
Uz_time_58_13_.npz,[78],[0.95846707],[317],[0.6468322]
Uz_time_58_14_.npz,[76],[0.96307635],[311],[0.83577794]
Uz_time_58_15_.npz,[76],[0.956605],[362],[0.4928759]
Uz_time_58_16_.npz,[75],[0.95937014],[302],[0.76723737]
Uz_time_58_17_.npz,[77],[0.9461205],[],[]
Uz_time_58_18_.npz,[72],[0.88601065],[362],[0.35486242]
Uz_time_58_19_.npz,[75],[0.95298505],[281],[0.81200033]
Uz_time_58_20_.npz,[74],[0.947658],[277],[0.8391627]
Uz_time_58_21_.npz,[69],[0.9011624],[271],[0.7919612]
Uz_time_58_22_.npz,[67],[0.8942256],[264],[0.3602591]
Uz_time_58_23_.npz,[69],[0.9350096],[274],[0.6357715]
Uz_time_58_24_.npz,[69],[0.90580064],[269],[0.63382393]
Uz_time_58_25_.npz,[71],[0.9369175],[261],[0.54820645]
Uz_time_58_26_.npz,[71],[0.9258443],[250],[0.58305216]
Uz_time_58_27_.npz,[68],[0.92662024],[242],[0.48804903]
Uz_time_58_28_.npz,[67],[0.9210784],[226],[0.65420085]
Uz_time_58_29_.npz,[69],[0.90122],[],[]
Uz_time_58_30_.npz,[67],[0.94408447],[221],[0.6647645]
Uz_time_58_31_.npz,[67],[0.94956875],[222],[0.5832985]
Uz_time_58_32_.npz,[63],[0.8400339],[210],[0.47884893]
Uz_time_58_33_.npz,[66],[0.94931406],[205],[0.6991089]
Uz_time_58_34_.npz,[66],[0.93242097],[],[]
Uz_time_58_35_.npz,[66],[0.94785833],[],[]
Uz_time_58_36_.npz,[65],[0.9415905],[210],[0.29141286]
Uz_time_58_37_.npz,[64],[0.94000053],[203],[0.401627]
Uz_time_58_38_.npz,[65],[0.96697724],[342],[0.54273236]
Uz_time_58_39_.npz,[63],[0.85899687],[],[]
Uz_time_58_40_.npz,[63],[0.95217353],[208],[0.31074524]
Uz_time_58_41_.npz,[58],[0.8981287],[],[]
Uz_time_58_42_.npz,[62],[0.94871366],[170],[0.34893095]
Uz_time_58_43_.npz,[61],[0.92872494],[199],[0.60820556]
Uz_time_58_44_.npz,[60],[0.93645316],[198],[0.4345224]
Uz_time_58_45_.npz,[59],[0.9542496],[147],[0.5466255]
Uz_time_58_46_.npz,[57],[0.95826906],[146],[0.26940554]
Uz_time_58_47_.npz,[57],[0.9540398],[147],[0.45910293]
Uz_time_58_48_.npz,[55],[0.94788426],[119],[0.5954432]
Uz_time_58_49_.npz,[54],[0.9570469],[122],[0.43277436]
Uz_time_58_50_.npz,[51],[0.9525618],[139],[0.5132541]
Uz_time_58_51_.npz,[52],[0.9438523],[109],[0.4444381]
Uz_time_58_52_.npz,[50],[0.94820946],[107],[0.4498661]
Uz_time_58_53_.npz,[47],[0.955338],[85],[0.6643661]
Uz_time_58_54_.npz,[46],[0.9509605],[79],[0.64868414]
Uz_time_58_55_.npz,[43],[0.9539386],[65],[0.68754345]
Uz_time_58_56_.npz,[43],[0.9275387],[64],[0.66826737]
Uz_time_58_57_.npz,[42],[0.88995916],[46],[0.61301935]
Uz_time_58_58_.npz,[42],[0.9129044],[63],[0.6960912]
Uz_time_58_59_.npz,[42],[0.97057897],[63],[0.7298738]
Uz_time_58_60_.npz,[47],[0.9523478],[68],[0.49307933]
Uz_time_58_61_.npz,[47],[0.95474887],[75],[0.5614486]
Uz_time_58_62_.npz,[46],[0.94035554],[81],[0.73653895]
Uz_time_58_63_.npz,[47],[0.9546298],[95],[0.7158074]
Uz_time_58_64_.npz,[51],[0.9583086],[110],[0.5834101]
Uz_time_58_65_.npz,[51],[0.9570853],[110],[0.53145707]
Uz_time_58_66_.npz,[53],[0.95157516],[115],[0.6457714]
Uz_time_58_67_.npz,[55],[0.95776045],[121],[0.6947558]
Uz_time_58_68_.npz,[57],[0.96668154],[127],[0.5796293]
Uz_time_58_69_.npz,[58],[0.9599199],[143],[0.5779191]
Uz_time_58_70_.npz,[55],[0.8674435],[],[]
Uz_time_58_71_.npz,[60],[0.9674328],[159],[0.6395126]
Uz_time_58_72_.npz,[61],[0.9642986],[166],[0.66675717]
Uz_time_58_73_.npz,[61],[0.9641444],[176],[0.41011629]
Uz_time_58_74_.npz,[63],[0.9603941],[186],[0.31377566]
Uz_time_58_75_.npz,[63],[0.9643347],[171],[0.45790634]
Uz_time_58_76_.npz,[64],[0.9598098],[178],[0.45845687]
Uz_time_58_77_.npz,[64],[0.96573526],[198],[0.3762492]
Uz_time_58_78_.npz,[64],[0.9536746],[208],[0.33052033]
Uz_time_58_79_.npz,[63],[0.92233986],[208],[0.3201838]
Uz_time_58_80_.npz,[65],[0.9651681],[202],[0.6296893]
Uz_time_58_81_.npz,[67],[0.9568143],[202],[0.45339885]
Uz_time_58_82_.npz,[67],[0.90235066],[210],[0.3050563]
Uz_time_58_83_.npz,[66],[0.9174227],[205],[0.6848835]
Uz_time_58_84_.npz,[67],[0.94956553],[207],[0.43182704]
Uz_time_58_85_.npz,[68],[0.9404114],[228],[0.81877345]
Uz_time_58_86_.npz,[71],[0.9414862],[244],[0.3955294]
Uz_time_58_87_.npz,[69],[0.8885439],[250],[0.42028248]
Uz_time_58_88_.npz,[68],[0.91677964],[244],[0.6026728]
